2014,Fallorka,Glerárvirkjun,1.3974732,31
2014,Fallorka,Djúpadalsvirkjun I,60.9625944,19
2014,Landsvirkjun,Búrfell,8245.3326084,1
2014,Landsvirkjun,Sigalda,2714.6718000,11
2014,Landsvirkjun,Hrauneyjafoss,3880.7395200,5
2014,Landsvirkjun,Vatnsfell,1162.4576400,14
2014,Landsvirkjun,Sultartangi,3281.5552464,13
2014,Landsvirkjun,Búðarháls,1871.9865396,3
2014,Landsvirkjun,Írafoss,901.0647648,6
2014,Landsvirkjun,Steingrímsstöð,491.6531124,12
2014,Landsvirkjun,Ljósafoss,411.1130268,10
2014,Landsvirkjun,Blanda,2634.7343400,2
2014,Landsvirkjun,Laxá,636.6082320,9
2014,Landsvirkjun,Fljótsdalsstöð,18119.3755212,4
2014,Orka náttúrunnar,Elliðaár,2.4211584,54
2014,Orka náttúrunnar,Andakíll,93.6442872,16
2014,Orkusalan,Rjúkandi,38.9502288,34
2014,Orkusalan,Skeiðfoss,101.6220744,35
2014,Orkusalan,Lagarfoss II,786.7367568,33
2014,Orkusalan,Grímsá,27.4213116,32
2014,Orkusalan,Smyrlabjargaá,37.4510340,36
2014,Orkubú Vestfjarða,Blævardalsárvirkjun,5.2245432,38
2014,Orkubú Vestfjarða,Mýrarárvirkjun,0.1865700,43
2014,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,16.2910908,44
2014,Orkubú Vestfjarða,Tungudalsvirkjun,16.7176800,46
2014,Orkubú Vestfjarða,Reiðhjallavirkjun,7.0588404,45
2014,Orkubú Vestfjarða,Mjólká,241.4425536,42
2014,Orkubú Vestfjarða,Þverárvirkjun,18.2145996,56
2014,RARIK,Laxárvatn,4.1174784,123
2014,RARIK,Garðsá,0.0000000,NULL
2014,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2014,Rafveita Reyðarfjarðar,Búðará,5.7118392,50
2014,Smávirkjanir,Lindá,15.2520516,21
2014,Smávirkjanir,Ljósá,19.7034156,29
2014,Smávirkjanir,Selárvirkjun,1.4301180,52
2014,Smávirkjanir,Bjólfsvirkjun,165.2521320,26
2014,Smávirkjanir,Gúlsvirkjun,75.2271372,27
2014,Smávirkjanir,Kiðárvirkjun,16.7102028,24
2014,Smávirkjanir,Stuttárvirkjun,0.0000000,25
2014,Smávirkjanir,Múlavirkjun,46.8997452,30
2014,Smávirkjanir,Bugavirkjun,0.1885212,18
2014,Smávirkjanir,Sleitustaðavirkjun,3.8890728,121
2014,Smávirkjanir,Kerahnjúkavirkjun,9.1893708,120
2014,Smávirkjanir,Systragilsvirkjun,1.0987308,53
2014,Smávirkjanir,Árteigsvirkjun,14.9717592,48
2014,Smávirkjanir,Árteigsvirkjun 5,19.0815804,49
2014,Smávirkjanir,Köldukvíslarvirkjun,60.3314064,28
2014,Smávirkjanir,Skógargerði,4.2938964,51
2014,Smávirkjanir,Koltunguvirkjun,0.0000000,55
2014,Smávirkjanir,Rollulækjavirkjun,0.0824400,59
2014,Smávirkjanir,Sandárvirkjun IV og V,18.3240648,62
2014,Smávirkjanir,Beinárvirkjun,0.0000000,60
2014,Smávirkjanir,Sængurfossárvirkjun,2.1390840,17
2014,Smávirkjanir,Botnsá,13.3373736,58
2014,Smávirkjanir,Tunguvirkjun,2.1024108,84
2014,Smávirkjanir,Hvestuvirkjun,22.9447440,57
2014,Smávirkjanir,Breiðadalsvirkjun,13.5400464,37
2015,Fallorka,Glerárvirkjun,1.9120284,31
2015,Fallorka,Djúpadalsvirkjun I,64.5568596,19
2015,Landsvirkjun,Búrfell,8675.5335336,1
2015,Landsvirkjun,Sigalda,3290.7873600,11
2015,Landsvirkjun,Hrauneyjafoss,4623.7210416,5
2015,Landsvirkjun,Vatnsfell,1456.3422000,14
2015,Landsvirkjun,Sultartangi,3602.9351016,13
2015,Landsvirkjun,Búðarháls,2343.6541080,3
2015,Landsvirkjun,Írafoss,1050.7192200,6
2015,Landsvirkjun,Steingrímsstöð,555.9345324,12
2015,Landsvirkjun,Ljósafoss,418.2623280,10
2015,Landsvirkjun,Blanda,2954.5999200,2
2015,Landsvirkjun,Laxá,636.6278160,9
2015,Landsvirkjun,Fljótsdalsstöð,17947.9231776,4
2015,Orka náttúrunnar,Elliðaár,0.0000000,54
2015,Orka náttúrunnar,Andakíll,136.1082816,16
2015,Orkusalan,Rjúkandi,44.1428184,34
2015,Orkusalan,Skeiðfoss,100.0517148,35
2015,Orkusalan,Lagarfoss II,721.0515564,33
2015,Orkusalan,Grímsá,70.1216712,32
2015,Orkusalan,Smyrlabjargaá,32.8073220,36
2015,Orkubú Vestfjarða,Blævardalsárvirkjun,5.9818104,38
Ar,Eigandi,Virkjun,frumorka,idVirkjun
2015,Orkubú Vestfjarða,Mýrarárvirkjun,0.8552340,43
2015,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,15.3386712,44
2015,Orkubú Vestfjarða,Tungudalsvirkjun,17.2753992,46
2015,Orkubú Vestfjarða,Fossárvirkjun,3.5121780,39
2015,Orkubú Vestfjarða,Reiðhjallavirkjun,7.5444408,45
2015,Orkubú Vestfjarða,Mjólká,255.6739116,42
2015,Orkubú Vestfjarða,Þverárvirkjun,29.5263828,56
2015,RARIK,Laxárvatn,0.0000000,123
2015,RARIK,Garðsá,0.0000000,NULL
2015,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2015,Rafveita Reyðarfjarðar,Búðará,7.1194932,50
2015,Smávirkjanir,Lindá,15.3995940,21
2015,Smávirkjanir,Ljósá,20.3081040,29
2015,Smávirkjanir,Selárvirkjun,1.4644944,52
2015,Smávirkjanir,Bjólfsvirkjun,159.8222160,26
2015,Smávirkjanir,Gúlsvirkjun,73.8720504,27
2015,Smávirkjanir,Kiðárvirkjun,16.4002860,24
2015,Smávirkjanir,Stuttárvirkjun,0.0000000,25
2015,Smávirkjanir,Múlavirkjun,63.5137668,30
2015,Smávirkjanir,Bugavirkjun,0.2543976,18
2015,Smávirkjanir,Sleitustaðavirkjun,3.0014388,121
2015,Smávirkjanir,Kerahnjúkavirkjun,9.7419276,120
2015,Smávirkjanir,Systragilsvirkjun,1.1418552,53
2015,Smávirkjanir,Árteigsvirkjun,15.1177500,48
2015,Smávirkjanir,Árteigsvirkjun 5,18.5093640,49
2015,Smávirkjanir,Köldukvíslarvirkjun,54.5248584,28
2015,Smávirkjanir,Skógargerði,4.4837640,51
2015,Smávirkjanir,Koltunguvirkjun,0.0000000,55
2015,Smávirkjanir,Rollulækjavirkjun,0.0327960,59
2015,Smávirkjanir,Sandárvirkjun IV og V,17.7714036,62
2015,Smávirkjanir,Beinárvirkjun,0.0000000,60
2015,Smávirkjanir,Sængurfossárvirkjun,3.5393004,17
2015,Smávirkjanir,Botnsá,13.5527868,58
2015,Smávirkjanir,Tunguvirkjun,3.5424540,84
2015,Smávirkjanir,Hvestuvirkjun,29.4417972,57
2015,Smávirkjanir,Breiðadalsvirkjun,14.7147588,37
2016,Fallorka,Glerárvirkjun,3.2992128,31
2016,Fallorka,Djúpadalsvirkjun I,63.7022376,19
2016,Landsvirkjun,Búrfell,8404.4154240,1
2016,Landsvirkjun,Sigalda,3220.4800800,11
2016,Landsvirkjun,Hrauneyjafoss,4496.8687200,5
2016,Landsvirkjun,Vatnsfell,1340.8484400,14
2016,Landsvirkjun,Sultartangi,3656.4487200,13
2016,Landsvirkjun,Búðarháls,2223.0965880,3
2016,Landsvirkjun,Írafoss,995.7295296,6
2016,Landsvirkjun,Steingrímsstöð,539.2177092,12
2016,Landsvirkjun,Ljósafoss,408.6496440,10
2016,Landsvirkjun,Blanda,2651.8409460,2
2016,Landsvirkjun,Laxá,358.5492000,9
2016,Landsvirkjun,Fljótsdalsstöð,18168.6261456,4
2016,Orka náttúrunnar,Elliðaár,0.0000000,54
2016,Orka náttúrunnar,Andakíll,111.7229040,16
2016,Orkusalan,Rjúkandi,48.3628644,34
2016,Orkusalan,Skeiðfoss,67.9251168,35
2016,Orkusalan,Lagarfoss II,738.5304852,33
2016,Orkusalan,Grímsá,78.7064256,32
2016,Orkusalan,Smyrlabjargaá,34.0907796,36
2016,Orkubú Vestfjarða,Blævardalsárvirkjun,5.2406280,38
2016,Orkubú Vestfjarða,Mýrarárvirkjun,1.1147688,43
2016,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,4.5707364,44
2016,Orkubú Vestfjarða,Tungudalsvirkjun,18.5564088,46
2016,Orkubú Vestfjarða,Fossárvirkjun,20.9624076,39
2016,Orkubú Vestfjarða,Reiðhjallavirkjun,6.7344588,45
2016,Orkubú Vestfjarða,Mjólká,243.7300368,42
2016,Orkubú Vestfjarða,Þverárvirkjun,22.3917660,56
2016,RARIK,Laxárvatn,0.0000000,123
2016,RARIK,Garðsá,0.0000000,NULL
2016,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2016,Rafveita Reyðarfjarðar,Búðará,7.2552816,50
2016,Smávirkjanir,Lindá,14.8897440,21
2016,Smávirkjanir,Ljósá,21.3959556,29
2016,Smávirkjanir,Selárvirkjun,1.7322624,52
2016,Smávirkjanir,Bjólfsvirkjun,157.7617920,26
2016,Smávirkjanir,Gúlsvirkjun,71.0549856,27
2016,Smávirkjanir,Kiðárvirkjun,16.2633564,24
2016,Smávirkjanir,Stuttárvirkjun,0.0000000,25
2016,Smávirkjanir,Múlavirkjun,46.2981312,30
2016,Smávirkjanir,Bugavirkjun,0.0406908,18
2016,Smávirkjanir,Mosvallavirkjun,19.0268244,15
2016,Smávirkjanir,Gönguskarðsá,25.9261452,22
2016,Smávirkjanir,Sleitustaðavirkjun,1.6740252,121
2016,Smávirkjanir,Kerahnjúkavirkjun,9.1176804,120
2016,Smávirkjanir,Systragilsvirkjun,1.0192140,53
2016,Smávirkjanir,Árteigsvirkjun,14.5141812,48
2016,Smávirkjanir,Árteigsvirkjun 5,18.2551428,49
2016,Smávirkjanir,Köldukvíslarvirkjun,47.4330528,28
2016,Smávirkjanir,Skógargerði,3.9726972,51
2016,Smávirkjanir,Koltunguvirkjun,0.0000000,55
2016,Smávirkjanir,Rollulækjavirkjun,0.0219168,59
2016,Smávirkjanir,Sandárvirkjun IV og V,16.9097580,62
2016,Smávirkjanir,Beinárvirkjun,0.0000000,60
2016,Smávirkjanir,Sængurfossárvirkjun,3.9854016,17
2016,Smávirkjanir,Botnsá,13.9192092,58
2016,Smávirkjanir,Tunguvirkjun,2.5334136,84
2016,Smávirkjanir,Hvestuvirkjun,26.7023052,57
2016,Smávirkjanir,Breiðadalsvirkjun,14.4303948,37
2017,Fallorka,Glerárvirkjun,2.8303452,31
2017,Fallorka,Djúpadalsvirkjun I,67.1686452,19
2017,Landsvirkjun,Búrfell,8442.7555212,1
2017,Landsvirkjun,Sigalda,3524.0220828,11
2017,Landsvirkjun,Hrauneyjafoss,4917.1326300,5
2017,Landsvirkjun,Vatnsfell,1426.5194400,14
2017,Landsvirkjun,Sultartangi,3721.8632400,13
2017,Landsvirkjun,Búðarháls,2475.9815760,3
2017,Landsvirkjun,Írafoss,1117.9031688,6
2017,Landsvirkjun,Steingrímsstöð,589.6641816,12
2017,Landsvirkjun,Ljósafoss,412.2408276,10
2017,Landsvirkjun,Blanda,3126.9465180,2
2017,Landsvirkjun,Laxá,466.8651396,9
2017,Landsvirkjun,Fljótsdalsstöð,18232.0683048,4
2017,Orka náttúrunnar,Elliðaár,0.0000000,54
2017,Orka náttúrunnar,Andakíll,107.2483200,16
2017,Orkusalan,Rjúkandi,54.1639908,34
2017,Orkusalan,Skeiðfoss,85.9270896,35
2017,Orkusalan,Lagarfoss II,747.4915800,33
2017,Orkusalan,Grímsá,71.6863284,32
2017,Orkusalan,Smyrlabjargaá,31.3563096,36
2017,Orkubú Vestfjarða,Blævardalsárvirkjun,5.8243896,38
2017,Orkubú Vestfjarða,Mýrarárvirkjun,1.3480668,43
2017,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,5.4145080,44
2017,Orkubú Vestfjarða,Tungudalsvirkjun,17.8866612,46
2017,Orkubú Vestfjarða,Fossárvirkjun,18.2521512,39
2017,Orkubú Vestfjarða,Reiðhjallavirkjun,6.7384008,45
2017,Orkubú Vestfjarða,Mjólká,264.5779356,42
2017,Orkubú Vestfjarða,Þverárvirkjun,24.1021224,56
2017,RARIK,Laxárvatn,0.0000000,123
2017,RARIK,Garðsá,0.0000000,NULL
2017,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2017,Rafveita Reyðarfjarðar,Búðará,6.8332608,50
2017,Smávirkjanir,Lindá,17.3136348,21
2017,Smávirkjanir,Ljósá,24.5485620,29
2017,Smávirkjanir,Selárvirkjun,1.6995888,52
2017,Smávirkjanir,Bjólfsvirkjun,181.0501920,26
2017,Smávirkjanir,Gúlsvirkjun,83.2821408,27
2017,Smávirkjanir,Kiðárvirkjun,14.7431556,24
2017,Smávirkjanir,Stuttárvirkjun,0.0000000,25
2017,Smávirkjanir,Múlavirkjun,61.2616644,30
2017,Smávirkjanir,Bugavirkjun,0.0581940,18
2017,Smávirkjanir,Mosvallavirkjun,26.9711568,15
2017,Smávirkjanir,Gönguskarðsá,41.6926656,22
2017,Smávirkjanir,Sleitustaðavirkjun,0.0077184,121
2017,Smávirkjanir,Kerahnjúkavirkjun,10.5102144,120
2017,Smávirkjanir,Systragilsvirkjun,1.2368520,53
2017,Smávirkjanir,Árteigsvirkjun,15.1134264,48
2017,Smávirkjanir,Árteigsvirkjun 5,19.5070896,49
2017,Smávirkjanir,Köldukvíslarvirkjun,51.4049508,28
2017,Smávirkjanir,Skógargerði,3.9402324,51
2017,Smávirkjanir,Koltunguvirkjun,0.0000000,55
2017,Smávirkjanir,Rollulækjavirkjun,0.0374400,59
2017,Smávirkjanir,Sandárvirkjun IV og V,17.5417920,62
2017,Smávirkjanir,Beinárvirkjun,0.0000000,60
2017,Smávirkjanir,Sængurfossárvirkjun,4.6936764,17
2017,Smávirkjanir,Botnsá,13.3958736,58
2017,Smávirkjanir,Tunguvirkjun,3.3056388,84
2017,Smávirkjanir,Hvestuvirkjun,30.2114988,57
2017,Smávirkjanir,Breiðadalsvirkjun,15.0597504,37
2018,Fallorka,Glerárvirkjun,5.4227232,31
2018,Fallorka,Glerárvirkjun II,47.0977524,83
2018,Fallorka,Djúpadalsvirkjun I,65.4427872,19
2018,Landsvirkjun,Búrfell,8901.3984300,1
2018,Landsvirkjun,Sigalda,3348.7932096,11
2018,Landsvirkjun,Hrauneyjafoss,4577.4244440,5
2018,Landsvirkjun,Vatnsfell,1303.1356536,14
2018,Landsvirkjun,Sultartangi,3689.3268612,13
2018,Landsvirkjun,Búðarháls,2328.8296788,3
2018,Landsvirkjun,Írafoss,1042.4693448,6
2018,Landsvirkjun,Steingrímsstöð,565.3617876,12
2018,Landsvirkjun,Ljósafoss,410.0144688,10
2018,Landsvirkjun,Blanda,2971.9369044,2
2018,Landsvirkjun,Laxá,636.9141708,9
2018,Landsvirkjun,Fljótsdalsstöð,17740.5388596,4
2018,Orka náttúrunnar,Elliðaár,0.0000000,54
2018,Orka náttúrunnar,Andakíll,121.3509600,16
2018,Orkusalan,Rjúkandi,50.3884080,34
2018,Orkusalan,Skeiðfoss,90.2918592,35
2018,Orkusalan,Lagarfoss II,745.2487440,33
2018,Orkusalan,Grímsá,67.8644856,32
2018,Orkusalan,Smyrlabjargaá,36.1788624,36
2018,Orkubú Vestfjarða,Blævardalsárvirkjun,5.9413392,38
2018,Orkubú Vestfjarða,Mýrarárvirkjun,1.0908972,43
2018,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,5.0189184,44
2018,Orkubú Vestfjarða,Tungudalsvirkjun,16.7510232,46
2018,Orkubú Vestfjarða,Fossárvirkjun,18.5636088,39
2018,Orkubú Vestfjarða,Reiðhjallavirkjun,6.6763728,45
2018,Orkubú Vestfjarða,Mjólká,261.6724872,42
2018,Orkubú Vestfjarða,Þverárvirkjun,25.5561480,56
2018,RARIK,Laxárvatn,0.0000000,123
2018,RARIK,Garðsá,0.0000000,NULL
2018,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2018,Rafveita Reyðarfjarðar,Búðará,6.9719220,50
2018,Smávirkjanir,Lindá,15.7346424,21
2018,Smávirkjanir,Ljósá,21.4618572,29
2018,Smávirkjanir,Selárvirkjun,1.5763608,52
2018,Smávirkjanir,Bjólfsvirkjun,169.4820960,26
2018,Smávirkjanir,Gúlsvirkjun,72.6568920,27
2018,Smávirkjanir,Kiðárvirkjun,15.4785492,24
2018,Smávirkjanir,Stuttárvirkjun,0.0000072,25
2018,Smávirkjanir,Múlavirkjun,51.1867620,30
2018,Smávirkjanir,Bugavirkjun,0.1759356,18
2018,Smávirkjanir,Mosvallavirkjun,25.0359984,15
2018,Smávirkjanir,Urðarfellsvirkjun,26.8325676,63
2018,Smávirkjanir,Gönguskarðsá,41.2176960,22
2018,Smávirkjanir,Sleitustaðavirkjun,0.0351108,121
2018,Smávirkjanir,Kerahnjúkavirkjun,9.8666028,120
2018,Smávirkjanir,Systragilsvirkjun,1.2965436,53
2018,Smávirkjanir,Árteigsvirkjun,15.1590348,48
2018,Smávirkjanir,Árteigsvirkjun 5,18.6743988,49
2018,Smávirkjanir,Köldukvíslarvirkjun,52.5943944,28
2018,Smávirkjanir,Skógargerði,4.5758448,51
2018,Smávirkjanir,Grenlækjarvirkjun,0.1716300,NULL
2018,Smávirkjanir,Koltunguvirkjun,0.0000180,55
2018,Smávirkjanir,Rollulækjavirkjun,0.1056204,59
2018,Smávirkjanir,Sandárvirkjun IV og V,17.7530904,62
2018,Smávirkjanir,Beinárvirkjun,0.0000000,60
2018,Smávirkjanir,Sængurfossárvirkjun,3.0369564,17
2018,Smávirkjanir,Botnsá,14.0016780,58
2018,Smávirkjanir,Tunguvirkjun,1.7036280,84
2018,Smávirkjanir,Hvestuvirkjun,28.3236588,57
2018,Smávirkjanir,Breiðadalsvirkjun,14.6608092,37
2018,Smávirkjanir,"Kaldárvirkjun, Önundarf.",6.3596808,79
2018,Smávirkjanir,"Þverárvirkjun, Önundarf.",6.4446876,80
2019,Fallorka,Glerárvirkjun,5.2902864,31
2019,Fallorka,Glerárvirkjun II,94.8436344,83
2019,Fallorka,Djúpadalsvirkjun I,62.2408032,19
2019,Landsvirkjun,Búrfell,6539.0767308,1
2019,Landsvirkjun,Búrfell II,2844.1149372,NULL
2019,Landsvirkjun,Sigalda,3205.9527480,11
2019,Landsvirkjun,Hrauneyjafoss,4334.3668296,5
2019,Landsvirkjun,Vatnsfell,1327.7292084,14
2019,Landsvirkjun,Sultartangi,3406.9651200,13
2019,Landsvirkjun,Búðarháls,2175.5755800,3
2019,Landsvirkjun,Írafoss,947.6922024,6
2019,Landsvirkjun,Steingrímsstöð,511.3105920,12
2019,Landsvirkjun,Ljósafoss,414.4419792,10
2019,Landsvirkjun,Blanda,2611.6282656,2
2019,Landsvirkjun,Laxá,593.6350932,9
2019,Landsvirkjun,Fljótsdalsstöð,17409.8857752,4
2019,Orka náttúrunnar,Elliðaár,0.0000000,54
2019,Orka náttúrunnar,Andakíll,84.9110400,16
2019,Orkusalan,Rjúkandi,48.0382956,34
2019,Orkusalan,Skeiðfoss,82.5750972,35
2019,Orkusalan,Lagarfoss II,688.6676412,33
2019,Orkusalan,Grímsá,67.6006884,32
2019,Orkusalan,Smyrlabjargaá,27.0767916,36
2019,Orkubú Vestfjarða,Blævardalsárvirkjun,4.6877868,38
2019,Orkubú Vestfjarða,Mýrarárvirkjun,1.4013396,43
2019,Orkubú Vestfjarða,Fossa- og Nónhornsvatn,3.5984376,44
2019,Orkubú Vestfjarða,Tungudalsvirkjun,15.3080244,46
2019,Orkubú Vestfjarða,Fossárvirkjun,19.6717320,39
2019,Orkubú Vestfjarða,Reiðhjallavirkjun,6.1205400,45
2019,Orkubú Vestfjarða,Mjólká,254.2532832,42
2019,Orkubú Vestfjarða,Þverárvirkjun,19.8463788,56
2019,RARIK,Laxárvatn,0.0000000,123
2019,RARIK,Garðsá,0.0000000,NULL
2019,RARIK,Fjarðarselsvirkjun,0.0000000,NULL
2019,Rafveita Reyðarfjarðar,Búðará,6.6126384,50
2019,Smávirkjanir,Lindá,14.8388004,21
2019,Smávirkjanir,Ljósá,20.4769980,29
2019,Smávirkjanir,Selárvirkjun,1.3852476,52
2019,Smávirkjanir,Bjólfsvirkjun,182.1383280,26
2019,Smávirkjanir,Gúlsvirkjun,82.0069920,27
2019,Smávirkjanir,Kiðárvirkjun,16.1691660,24
2019,Smávirkjanir,Stuttárvirkjun,0.3045168,25
2019,Smávirkjanir,Múlavirkjun,45.4589136,30
2019,Smávirkjanir,Bugavirkjun,0.1623564,18
2019,Smávirkjanir,Mosvallavirkjun,20.8750140,15
2019,Smávirkjanir,Urðarfellsvirkjun,27.8937648,63
2019,Smávirkjanir,Gönguskarðsá,35.4290544,22
2019,Smávirkjanir,Sleitustaðavirkjun,2.7548136,121
2019,Smávirkjanir,Kerahnjúkavirkjun,10.4039064,120
2019,Smávirkjanir,Systragilsvirkjun,1.3574196,53
2019,Smávirkjanir,Árteigsvirkjun,15.0392916,48
2019,Smávirkjanir,Árteigsvirkjun 5,19.7314380,49
2019,Smávirkjanir,Köldukvíslarvirkjun,52.5714336,28
2019,Smávirkjanir,Hólsvirkjun,0.8141544,NULL
2019,Smávirkjanir,Skógargerði,4.1934528,51
2019,Smávirkjanir,Grenlækjarvirkjun,0.6607872,NULL
2019,Smávirkjanir,Koltunguvirkjun,0.0000000,55
2019,Smávirkjanir,Rollulækjavirkjun,0.0583236,59
2019,Smávirkjanir,Sandárvirkjun IV og V,17.7335496,62
2019,Smávirkjanir,Beinárvirkjun,0.0000000,60
2019,Smávirkjanir,Sængurfossárvirkjun,4.8154860,17
2019,Smávirkjanir,Botnsá,13.3537788,58
2019,Smávirkjanir,Tunguvirkjun,2.2120812,84
2019,Smávirkjanir,Hvestuvirkjun,22.0298040,57
2019,Smávirkjanir,Breiðadalsvirkjun,14.1165252,37
2019,Smávirkjanir,"Kaldárvirkjun, Önundarf.",6.0813864,79
2019,Smávirkjanir,"Þverárvirkjun, Önundarf.",6.0563160,80
2019,Smávirkjanir,Úlfsárvirkjun,5.0329116,NULL
2019,Smávirkjanir,Setbergsvirkjun,0.0018432,NULL
